start_region_table
00:00:00.0 00:00:01.5 00
00:00:01.5 00:00:02.7 01
00:00:02.7 00:00:04.0 02
00:00:04.0 00:00:05.4 03
00:00:05.4 00:00:06.9 04
00:00:06.9 00:00:08.5 05
00:00:08.5 00:00:10.2 06
00:00:10.2 00:00:11.8 07
00:00:11.8 00:00:13.1 08
00:00:13.1 00:00:14.7 09
00:00:14.7 00:00:16.2 10
00:00:16.2 00:00:17.9 11
00:00:17.9 00:00:19.6 12
00:00:19.6 00:00:21.5 13
00:00:21.5 00:00:23.4 14
00:00:23.4 00:00:25.2 15
00:00:25.2 00:00:27.1 16
00:00:27.1 00:00:29.1 17
00:00:29.1 00:00:30.8 18
00:00:30.8 00:00:32.8 19
00:00:32.8 00:00:34.4 20
00:00:34.4 00:00:36.2 21
00:00:36.2 00:00:38.0 22
00:00:38.0 00:00:39.8 23
00:00:39.8 00:00:41.7 24
00:00:41.7 00:00:43.8 25
00:00:43.8 00:00:45.7 26
00:00:45.7 00:00:47.7 27
00:00:47.7 00:00:49.7 28
00:00:49.7 00:00:51.7 29
00:00:51.7 00:00:53.6 30
00:00:53.6 00:00:55.5 31
00:00:55.5 00:00:57.5 32
00:00:57.5 00:00:59.6 33
00:00:59.6 00:01:01.6 34
00:01:01.6 00:01:03.8 35
00:01:03.8 00:01:05.9 36
00:01:05.9 00:01:07.9 37
00:01:07.9 00:01:09.8 38
00:01:09.8 00:01:11.9 39
00:01:11.9 00:01:13.5 40
00:01:13.5 00:01:15.2 41
00:01:15.2 00:01:17.0 42
00:01:17.0 00:01:19.0 43
00:01:19.0 00:01:21.0 44
00:01:21.0 00:01:23.1 45
00:01:23.1 00:01:25.1 46
00:01:25.1 00:01:27.0 47
00:01:27.0 00:01:28.7 48
00:01:28.7 00:01:30.5 49
00:01:30.5 00:01:32.2 50
00:01:32.2 00:01:34.2 51
00:01:34.2 00:01:36.2 52
00:01:36.2 00:01:38.3 53
00:01:38.3 00:01:40.4 54
00:01:40.4 00:01:42.6 55
00:01:42.6 00:01:44.9 56
00:01:44.9 00:01:47.1 57
00:01:47.1 00:01:49.4 58
00:01:49.4 00:01:51.7 59
00:01:51.7 00:01:53.8 60
00:01:53.8 00:01:55.9 61
00:01:55.9 00:01:58.2 62
00:01:58.2 00:02:00.6 63
00:02:00.6 00:02:02.8 64
00:02:02.8 00:02:05.2 65
00:02:05.2 00:02:07.7 66
00:02:07.7 00:02:09.9 67
00:02:09.9 00:02:12.3 68
00:02:12.3 00:02:14.6 69
00:02:14.6 00:02:16.7 70
00:02:16.7 00:02:18.7 71
00:02:18.7 00:02:20.8 72
00:02:20.8 00:02:22.8 73
00:02:22.8 00:02:25.0 74
00:02:25.0 00:02:27.4 75
00:02:27.4 00:02:29.8 76
00:02:29.8 00:02:32.0 77
00:02:32.0 00:02:34.2 78
00:02:34.2 00:02:36.3 79
00:02:36.3 00:02:37.8 80
00:02:37.8 00:02:39.6 81
00:02:39.6 00:02:41.5 82
00:02:41.5 00:02:43.4 83
00:02:43.4 00:02:45.5 84
00:02:45.5 00:02:47.5 85
00:02:47.5 00:02:49.4 86
00:02:49.4 00:02:51.3 87
00:02:51.3 00:02:53.1 88
00:02:53.1 00:02:55.0 89
00:02:55.0 00:02:56.6 90
00:02:56.6 00:02:58.5 91
00:02:58.5 00:03:00.3 92
00:03:00.3 00:03:02.2 93
00:03:02.2 00:03:04.3 94
00:03:04.3 00:03:06.7 95
00:03:06.7 00:03:08.8 96
00:03:08.8 00:03:10.9 97
00:03:10.9 00:03:12.8 98
00:03:12.8 00:03:14.9 99
00:03:14.9 00:03:17.0 100
00:03:17.0 00:03:19.2 101
00:03:19.2 00:03:21.5 102
00:03:21.5 00:03:23.6 103
00:03:23.6 00:03:25.8 104
00:03:25.8 00:03:28.4 105
00:03:28.4 00:03:30.8 106
00:03:30.8 00:03:33.1 107
00:03:33.1 00:03:35.3 108
00:03:35.3 00:03:37.8 109
00:03:37.8 00:03:40.2 110
00:03:40.2 00:03:42.7 111
00:03:42.7 00:03:45.1 112
00:03:45.1 00:03:47.6 113
00:03:47.6 00:03:50.0 114
00:03:50.0 00:03:52.5 115
00:03:52.5 00:03:54.9 116
00:03:54.9 00:03:57.7 117
00:03:57.7 00:04:00.4 118
00:04:00.4 00:04:02.8 119
00:04:02.8 00:04:05.0 120
00:04:05.0 00:04:07.5 121
00:04:07.5 00:04:10.0 122
00:04:10.0 00:04:12.6 123
00:04:12.6 00:04:15.2 124
00:04:15.2 00:04:18.2 125
00:04:18.2 00:04:21.2 126
00:04:21.2 00:04:24.1 127
00:04:24.1 00:04:27.0 128
00:04:27.0 00:04:30.2 129
00:04:30.2 00:04:32.8 130
00:04:32.8 00:04:34.6 -1
00:04:34.6 00:04:36.6 -2
00:04:36.6 00:04:38.5 -3
00:04:38.5 00:04:40.7 -4
00:04:40.7 00:04:42.9 -5
00:04:42.9 00:04:45.4 -6
00:04:45.4 00:04:47.7 -7
00:04:47.7 00:04:50.0 -8
00:04:50.0 00:04:52.3 -9
00:04:52.3 00:04:54.5 -10
00:04:54.5 00:04:56.8 -11
00:04:56.8 00:04:58.9 -12
00:04:58.9 00:05:01.4 -13
00:05:01.4 00:05:03.8 -14
00:05:03.8 00:05:06.5 -15
00:05:06.5 00:05:09.0 -16
00:05:09.0 00:05:11.7 -17
00:05:11.7 00:05:14.4 -18
00:05:14.4 00:05:17.5 -19
00:05:17.5 00:05:19.6 -20
end_region_table
